waveform	[0]		[1]	
t0	2016/06/02  15:07:44.917448		2016/06/02  15:07:44.917450	
delta t	4.000000E-6		4.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2016/06/02  15:07:44.918288	4.999857E-1	2016/06/02  15:07:44.918290	2.807072E-3
2016/06/02  15:07:44.918292	4.992127E-1	2016/06/02  15:07:44.918294	6.639681E-3
2016/06/02  15:07:44.918296	4.994059E-1	2016/06/02  15:07:44.918298	2.549418E-3
2016/06/02  15:07:44.918300	4.980854E-1	2016/06/02  15:07:44.918302	8.024573E-3
2016/06/02  15:07:44.918304	4.984397E-1	2016/06/02  15:07:44.918306	5.898925E-3
2016/06/02  15:07:44.918308	5.000179E-1	2016/06/02  15:07:44.918310	4.320792E-3
2016/06/02  15:07:44.918312	4.989550E-1	2016/06/02  15:07:44.918314	4.417412E-3
2016/06/02  15:07:44.918316	4.986652E-1	2016/06/02  15:07:44.918318	7.831332E-3
2016/06/02  15:07:44.918320	4.956699E-1	2016/06/02  15:07:44.918322	6.961749E-3
2016/06/02  15:07:44.918324	4.982465E-1	2016/06/02  15:07:44.918326	5.093755E-3
2016/06/02  15:07:44.918328	4.994381E-1	2016/06/02  15:07:44.918330	6.027752E-3
2016/06/02  15:07:44.918332	4.984719E-1	2016/06/02  15:07:44.918334	7.895746E-3
2016/06/02  15:07:44.918336	5.011773E-1	2016/06/02  15:07:44.918338	5.544650E-3
2016/06/02  15:07:44.918340	5.001467E-1	2016/06/02  15:07:44.918342	7.154989E-3
2016/06/02  15:07:44.918344	5.017249E-1	2016/06/02  15:07:44.918346	6.253199E-3
2016/06/02  15:07:44.918348	4.976667E-1	2016/06/02  15:07:44.918350	3.419001E-3
2016/06/02  15:07:44.918352	4.992449E-1	2016/06/02  15:07:44.918354	7.927953E-3
2016/06/02  15:07:44.918356	4.978922E-1	2016/06/02  15:07:44.918358	4.481826E-3
2016/06/02  15:07:44.918360	4.979244E-1	2016/06/02  15:07:44.918362	6.446440E-3
2016/06/02  15:07:44.918364	4.967005E-1	2016/06/02  15:07:44.918366	6.414233E-3
2016/06/02  15:07:44.918368	4.973447E-1	2016/06/02  15:07:44.918370	7.090576E-3
2016/06/02  15:07:44.918372	4.977311E-1	2016/06/02  15:07:44.918374	4.707273E-3
