waveform	[0]		[1]	
t0	2016/06/02  14:55:46.050332		2016/06/02  14:55:46.050336	
delta t	8.000000E-6		8.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2016/06/02  14:55:46.052156	4.665223E-1	2016/06/02  14:55:46.052160	3.642003E-1
2016/06/02  14:55:46.052164	4.639457E-1	2016/06/02  14:55:46.052168	3.641037E-1
2016/06/02  14:55:46.052172	4.664257E-1	2016/06/02  14:55:46.052176	3.641037E-1
2016/06/02  14:55:46.052180	4.630439E-1	2016/06/02  14:55:46.052184	3.642003E-1
2016/06/02  14:55:46.052188	4.666189E-1	2016/06/02  14:55:46.052192	3.640070E-1
2016/06/02  14:55:46.052196	4.634304E-1	2016/06/02  14:55:46.052200	3.640714E-1
2016/06/02  14:55:46.052204	4.686802E-1	2016/06/02  14:55:46.052208	3.639748E-1
2016/06/02  14:55:46.052212	4.658782E-1	2016/06/02  14:55:46.052216	3.639426E-1
2016/06/02  14:55:46.052220	4.662002E-1	2016/06/02  14:55:46.052224	3.640714E-1
2016/06/02  14:55:46.052228	4.681971E-1	2016/06/02  14:55:46.052232	3.639748E-1
2016/06/02  14:55:46.052236	4.634626E-1	2016/06/02  14:55:46.052240	3.638782E-1
2016/06/02  14:55:46.052244	4.661358E-1	2016/06/02  14:55:46.052248	3.640070E-1
2016/06/02  14:55:46.052252	4.654917E-1	2016/06/02  14:55:46.052256	3.639426E-1
2016/06/02  14:55:46.052260	4.648475E-1	2016/06/02  14:55:46.052264	3.640070E-1
2016/06/02  14:55:46.052268	4.658460E-1	2016/06/02  14:55:46.052272	3.638782E-1
2016/06/02  14:55:46.052276	4.660392E-1	2016/06/02  14:55:46.052280	3.639426E-1
2016/06/02  14:55:46.052284	4.672953E-1	2016/06/02  14:55:46.052288	3.639748E-1
2016/06/02  14:55:46.052292	4.656205E-1	2016/06/02  14:55:46.052296	3.639426E-1
2016/06/02  14:55:46.052300	4.632694E-1	2016/06/02  14:55:46.052304	3.639748E-1
2016/06/02  14:55:46.052308	4.634948E-1	2016/06/02  14:55:46.052312	3.640392E-1
2016/06/02  14:55:46.052316	4.666834E-1	2016/06/02  14:55:46.052320	3.640070E-1
2016/06/02  14:55:46.052324	4.646543E-1	2016/06/02  14:55:46.052328	3.640070E-1
2016/06/02  14:55:46.052332	4.673597E-1	2016/06/02  14:55:46.052336	3.640070E-1
2016/06/02  14:55:46.052340	4.652340E-1	2016/06/02  14:55:46.052344	3.640714E-1
2016/06/02  14:55:46.052348	4.651374E-1	2016/06/02  14:55:46.052352	3.641037E-1
2016/06/02  14:55:46.052356	4.648797E-1	2016/06/02  14:55:46.052360	3.642003E-1
