waveform	[0]	
t0	2016/05/31  14:09:05.249696	
delta t	1.250000E-5	

time[0]	Y[0]
2016/05/31  14:09:05.255821	-1.055787E+1
2016/05/31  14:09:05.255833	-1.055787E+1
2016/05/31  14:09:05.255846	-1.055787E+1
2016/05/31  14:09:05.255858	-1.055787E+1
2016/05/31  14:09:05.255871	-9.633704E+0
2016/05/31  14:09:05.255883	-8.397308E+0
2016/05/31  14:09:05.255896	-7.026566E+0
2016/05/31  14:09:05.255908	-5.541458E+0
2016/05/31  14:09:05.255921	-3.964539E+0
2016/05/31  14:09:05.255933	-2.321262E+0
2016/05/31  14:09:05.255946	-6.380431E-1
2016/05/31  14:09:05.255958	1.058382E+0
2016/05/31  14:09:05.255971	2.742888E+0
2016/05/31  14:09:05.255983	4.387128E+0
2016/05/31  14:09:05.255996	5.965329E+0
2016/05/31  14:09:05.256008	7.452041E+0
2016/05/31  14:09:05.256021	8.824386E+0
2016/05/31  14:09:05.256033	1.006045E+1
2016/05/31  14:09:05.256046	1.055862E+1
2016/05/31  14:09:05.256058	1.055862E+1
2016/05/31  14:09:05.256071	1.055862E+1
2016/05/31  14:09:05.256083	1.055862E+1
2016/05/31  14:09:05.256096	1.055862E+1
2016/05/31  14:09:05.256108	1.055862E+1
2016/05/31  14:09:05.256121	1.055862E+1
2016/05/31  14:09:05.256133	1.055862E+1
2016/05/31  14:09:05.256146	1.055862E+1
2016/05/31  14:09:05.256158	1.055862E+1
2016/05/31  14:09:05.256171	1.055862E+1
2016/05/31  14:09:05.256183	9.919959E+0
2016/05/31  14:09:05.256196	8.654574E+0
2016/05/31  14:09:05.256208	7.250654E+0
2016/05/31  14:09:05.256221	5.728823E+0
2016/05/31  14:09:05.256233	4.113892E+0
2016/05/31  14:09:05.256246	2.430990E+0
2016/05/31  14:09:05.256258	7.058866E-1
2016/05/31  14:09:05.256271	-1.032748E+0
2016/05/31  14:09:05.256283	-2.757857E+0
2016/05/31  14:09:05.256296	-4.442382E+0
2016/05/31  14:09:05.256308	-6.058617E+0
2016/05/31  14:09:05.256321	-7.581755E+0
2016/05/31  14:09:05.256333	-8.986986E+0
2016/05/31  14:09:05.256346	-1.025304E+1
2016/05/31  14:09:05.256358	-1.055787E+1
2016/05/31  14:09:05.256371	-1.055787E+1
2016/05/31  14:09:05.256383	-1.055787E+1
2016/05/31  14:09:05.256396	-1.055787E+1
2016/05/31  14:09:05.256408	-1.055787E+1
2016/05/31  14:09:05.256421	-1.055787E+1
2016/05/31  14:09:05.256433	-1.055787E+1
2016/05/31  14:09:05.256446	-1.055787E+1
2016/05/31  14:09:05.256458	-1.055787E+1
2016/05/31  14:09:05.256471	-1.055787E+1
2016/05/31  14:09:05.256483	-1.055787E+1
2016/05/31  14:09:05.256496	-9.756475E+0
2016/05/31  14:09:05.256508	-8.535221E+0
2016/05/31  14:09:05.256521	-7.177043E+0
2016/05/31  14:09:05.256533	-5.702888E+0
2016/05/31  14:09:05.256546	-4.134990E+0
2016/05/31  14:09:05.256558	-2.498156E+0
2016/05/31  14:09:05.256571	-8.171909E-1
2016/05/31  14:09:05.256583	8.792345E-1
2016/05/31  14:09:05.256596	2.566640E+0
2016/05/31  14:09:05.256608	4.216033E+0
2016/05/31  14:09:05.256621	5.802933E+0
2016/05/31  14:09:05.256633	7.300598E+0
2016/05/31  14:09:05.256646	8.684863E+0
2016/05/31  14:09:05.256658	9.936715E+0
2016/05/31  14:09:05.256671	1.055862E+1
2016/05/31  14:09:05.256683	1.055862E+1
