waveform	[0]		[1]	
t0	2016/06/06  14:26:36.294907		2016/06/06  14:26:36.294918	
delta t	8.000000E-5		8.000000E-5	

time[0]	Y[0]	time[1]	Y[1]
2016/06/06  14:26:36.309787	4.998341E-1	2016/06/06  14:26:36.309798	-1.973438E-4
2016/06/06  14:26:36.309867	5.019276E-1	2016/06/06  14:26:36.309878	9.299414E-4
2016/06/06  14:26:36.309947	5.020887E-1	2016/06/06  14:26:36.309958	9.299414E-4
2016/06/06  14:26:36.310027	4.996731E-1	2016/06/06  14:26:36.310038	-1.973438E-4
2016/06/06  14:26:36.310107	4.993510E-1	2016/06/06  14:26:36.310118	1.247377E-4
2016/06/06  14:26:36.310187	4.979016E-1	2016/06/06  14:26:36.310198	-2.129833E-3
2016/06/06  14:26:36.310267	4.996731E-1	2016/06/06  14:26:36.310278	1.574104E-3
2016/06/06  14:26:36.310347	4.998341E-1	2016/06/06  14:26:36.310358	6.078599E-4
2016/06/06  14:26:36.310427	4.996731E-1	2016/06/06  14:26:36.310438	-3.630307E-5
2016/06/06  14:26:36.310507	4.999951E-1	2016/06/06  14:26:36.310518	-3.583846E-4
2016/06/06  14:26:36.310587	4.999951E-1	2016/06/06  14:26:36.310598	-3.583846E-4
2016/06/06  14:26:36.310667	4.967743E-1	2016/06/06  14:26:36.310678	7.689006E-4
2016/06/06  14:26:36.310747	5.014445E-1	2016/06/06  14:26:36.310758	-1.485670E-3
2016/06/06  14:26:36.310827	5.004783E-1	2016/06/06  14:26:36.310838	1.247377E-4
2016/06/06  14:26:36.310907	4.974185E-1	2016/06/06  14:26:36.310918	-8.415068E-4
2016/06/06  14:26:36.310987	4.988679E-1	2016/06/06  14:26:36.310998	-1.002548E-3
2016/06/06  14:26:36.311067	4.990289E-1	2016/06/06  14:26:36.311078	-5.194253E-4
2016/06/06  14:26:36.311147	4.998341E-1	2016/06/06  14:26:36.311158	-1.646710E-3
2016/06/06  14:26:36.311227	5.001562E-1	2016/06/06  14:26:36.311238	9.299414E-4
2016/06/06  14:26:36.311307	4.996731E-1	2016/06/06  14:26:36.311318	1.247377E-4
2016/06/06  14:26:36.311387	4.998341E-1	2016/06/06  14:26:36.311398	6.078599E-4
2016/06/06  14:26:36.311467	4.996731E-1	2016/06/06  14:26:36.311478	-1.973438E-4
2016/06/06  14:26:36.311547	4.996731E-1	2016/06/06  14:26:36.311558	1.247377E-4
2016/06/06  14:26:36.311627	5.006393E-1	2016/06/06  14:26:36.311638	-1.973438E-4
2016/06/06  14:26:36.311707	5.004783E-1	2016/06/06  14:26:36.311718	7.689006E-4
2016/06/06  14:26:36.311787	5.001562E-1	2016/06/06  14:26:36.311798	-1.646710E-3
2016/06/06  14:26:36.311867	5.003172E-1	2016/06/06  14:26:36.311878	-1.324629E-3
2016/06/06  14:26:36.311947	4.998341E-1	2016/06/06  14:26:36.311958	-2.290873E-3
2016/06/06  14:26:36.312027	4.975795E-1	2016/06/06  14:26:36.312038	1.896186E-3
2016/06/06  14:26:36.312107	4.966133E-1	2016/06/06  14:26:36.312118	-3.630307E-5
2016/06/06  14:26:36.312187	5.011224E-1	2016/06/06  14:26:36.312198	-3.583846E-4
