waveform	[0]		[1]	
t0	2016/05/30  15:59:01.432349		2016/05/30  15:59:01.432350	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2016/05/30  15:59:01.432669	4.973125E-1	2016/05/30  15:59:01.432670	-4.845498E-1
2016/05/30  15:59:01.432671	4.967327E-1	2016/05/30  15:59:01.432672	-4.840989E-1
2016/05/30  15:59:01.432673	4.928356E-1	2016/05/30  15:59:01.432674	-4.836158E-1
2016/05/30  15:59:01.432675	4.939629E-1	2016/05/30  15:59:01.432676	-4.830683E-1
2016/05/30  15:59:01.432677	4.969582E-1	2016/05/30  15:59:01.432678	-4.827784E-1
2016/05/30  15:59:01.432679	4.956055E-1	2016/05/30  15:59:01.432680	-4.823919E-1
2016/05/30  15:59:01.432681	4.959920E-1	2016/05/30  15:59:01.432682	-4.820699E-1
2016/05/30  15:59:01.432683	4.956699E-1	2016/05/30  15:59:01.432684	-4.815868E-1
2016/05/30  15:59:01.432685	4.954444E-1	2016/05/30  15:59:01.432686	-4.812969E-1
2016/05/30  15:59:01.432687	4.992771E-1	2016/05/30  15:59:01.432688	-4.808460E-1
2016/05/30  15:59:01.432689	4.927390E-1	2016/05/30  15:59:01.432690	-4.803951E-1
2016/05/30  15:59:01.432691	4.977311E-1	2016/05/30  15:59:01.432692	-4.797831E-1
2016/05/30  15:59:01.432693	4.963140E-1	2016/05/30  15:59:01.432694	-4.793322E-1
2016/05/30  15:59:01.432695	4.948325E-1	2016/05/30  15:59:01.432696	-4.789779E-1
2016/05/30  15:59:01.432697	4.964429E-1	2016/05/30  15:59:01.432698	-4.784948E-1
2016/05/30  15:59:01.432699	4.945104E-1	2016/05/30  15:59:01.432700	-4.779795E-1
2016/05/30  15:59:01.432701	4.974091E-1	2016/05/30  15:59:01.432702	-4.774964E-1
2016/05/30  15:59:01.432703	4.983431E-1	2016/05/30  15:59:01.432704	-4.769811E-1
2016/05/30  15:59:01.432705	4.970226E-1	2016/05/30  15:59:01.432706	-4.766590E-1
2016/05/30  15:59:01.432707	4.988584E-1	2016/05/30  15:59:01.432708	-4.761759E-1
2016/05/30  15:59:01.432709	4.964429E-1	2016/05/30  15:59:01.432710	-4.758860E-1
2016/05/30  15:59:01.432711	4.970226E-1	2016/05/30  15:59:01.432712	-4.754351E-1
2016/05/30  15:59:01.432713	4.936408E-1	2016/05/30  15:59:01.432714	-4.751131E-1
2016/05/30  15:59:01.432715	4.961852E-1	2016/05/30  15:59:01.432716	-4.743723E-1
2016/05/30  15:59:01.432717	4.942528E-1	2016/05/30  15:59:01.432718	-4.738248E-1
2016/05/30  15:59:01.432719	4.942850E-1	2016/05/30  15:59:01.432720	-4.734383E-1
2016/05/30  15:59:01.432721	4.959597E-1	2016/05/30  15:59:01.432722	-4.732772E-1
2016/05/30  15:59:01.432723	4.950257E-1	2016/05/30  15:59:01.432724	-4.728907E-1
2016/05/30  15:59:01.432725	4.991805E-1	2016/05/30  15:59:01.432726	-4.725687E-1
2016/05/30  15:59:01.432727	4.954122E-1	2016/05/30  15:59:01.432728	-4.720856E-1
2016/05/30  15:59:01.432729	4.967971E-1	2016/05/30  15:59:01.432730	-4.717957E-1
2016/05/30  15:59:01.432731	4.946070E-1	2016/05/30  15:59:01.432732	-4.711515E-1
2016/05/30  15:59:01.432733	4.952190E-1	2016/05/30  15:59:01.432734	-4.706040E-1
2016/05/30  15:59:01.432735	4.954444E-1	2016/05/30  15:59:01.432736	-4.703141E-1
2016/05/30  15:59:01.432737	4.969260E-1	2016/05/30  15:59:01.432738	-4.699277E-1
2016/05/30  15:59:01.432739	4.978922E-1	2016/05/30  15:59:01.432740	-4.695734E-1
2016/05/30  15:59:01.432741	4.963462E-1	2016/05/30  15:59:01.432742	-4.690903E-1
2016/05/30  15:59:01.432743	4.969904E-1	2016/05/30  15:59:01.432744	-4.688004E-1
2016/05/30  15:59:01.432745	4.963462E-1	2016/05/30  15:59:01.432746	-4.683495E-1
2016/05/30  15:59:01.432747	4.962496E-1	2016/05/30  15:59:01.432748	-4.677698E-1
2016/05/30  15:59:01.432749	4.964429E-1	2016/05/30  15:59:01.432750	-4.673189E-1
